province,district,year,tree_cover_loss_ha,co2_emissions
Kepulauan Riau,Bintan,2023,736.0531963635373,370117.0576477186
Kepulauan Riau,Bintan,2024,617.062318524638,369804.3110742646
Kepulauan Riau,Bintan,2025,626.7434799627223,338724.5827877393
Kepulauan Riau,Karimun,2001,130.46125838094645,69018.76842803869
Kepulauan Riau,Karimun,2002,589.0874514598877,333076.39984353964
Kepulauan Riau,Karimun,2003,218.77470423970135,114988.94016943964
Kepulauan Riau,Karimun,2004,158.77156250184385,86225.38490048036
Kepulauan Riau,Karimun,2005,999.7867438031222,533107.1278443706
Kepulauan Riau,Karimun,2006,519.777725011749,267998.960870332
Kepulauan Riau,Karimun,2007,576.0087617316151,305940.75661169307
Kepulauan Riau,Karimun,2008,594.0159305641455,376724.46897707885
Kepulauan Riau,Karimun,2009,631.69891004655,346808.57023978996
Kepulauan Riau,Karimun,2010,1227.3326243132267,690422.845724208
Kepulauan Riau,Karimun,2011,641.7760265538383,363727.69405523926
Kepulauan Riau,Karimun,2012,922.1738474357688,513897.3365329382
Kepulauan Riau,Karimun,2013,390.5455550001323,203684.7746418987
Kepulauan Riau,Karimun,2014,3334.87873823303,1881119.336887392
Kepulauan Riau,Karimun,2015,978.7010145477203,528006.1939432834
Kepulauan Riau,Karimun,2016,1433.401676183318,807639.1220266015
Kepulauan Riau,Karimun,2017,919.0111345077044,492196.7084380879
Kepulauan Riau,Karimun,2018,1145.480932328987,608555.3068250989
Kepulauan Riau,Karimun,2019,1146.8640340150405,606387.5564376434
Kepulauan Riau,Karimun,2020,1462.2437956098452,775805.0126062185
Kepulauan Riau,Karimun,2021,967.3222820326317,525311.500258384
Kepulauan Riau,Karimun,2022,455.7765267696975,250830.70230783112
Kepulauan Riau,Karimun,2023,742.168290408173,426612.48749425623
Kepulauan Riau,Karimun,2024,471.47090826343486,262266.9116541776
Kepulauan Riau,Karimun,2025,647.3208296175445,340162.55848337576
Kepulauan Riau,Kepulauan Anambas,2001,22.969264904199896,12979.547000680364
Kepulauan Riau,Kepulauan Anambas,2002,70.52267384472997,39555.14947501681
Kepulauan Riau,Kepulauan Anambas,2003,199.20440004260675,123335.13311486664
Kepulauan Riau,Kepulauan Anambas,2004,161.3948557416873,99471.8443131733
Kepulauan Riau,Kepulauan Anambas,2005,321.1014082352997,204166.08801620567
Kepulauan Riau,Kepulauan Anambas,2006,151.40805871214408,95555.30344898778
Kepulauan Riau,Kepulauan Anambas,2007,105.47593544112536,60738.32278829018
Kepulauan Riau,Kepulauan Anambas,2008,153.1013577431,96362.07351166557
Kepulauan Riau,Kepulauan Anambas,2009,136.28014589050497,87886.14683247532
Kepulauan Riau,Kepulauan Anambas,2010,321.8773431381649,208597.0792551928
Kepulauan Riau,Kepulauan Anambas,2011,77.28320453634808,44634.19865767658
Kepulauan Riau,Kepulauan Anambas,2012,194.96996270742403,118480.46004161434
Kepulauan Riau,Kepulauan Anambas,2013,76.20465994664389,46340.04991770512
Kepulauan Riau,Kepulauan Anambas,2014,356.615949222302,210997.46943765128
Kepulauan Riau,Kepulauan Anambas,2015,312.5844078747322,191910.58768835923
Kepulauan Riau,Kepulauan Anambas,2016,313.5771851637722,191955.61819520596
Kepulauan Riau,Kepulauan Anambas,2017,265.95176414663314,162531.4144157865
Kepulauan Riau,Kepulauan Anambas,2018,190.20562495525476,118498.9086212646
Kepulauan Riau,Kepulauan Anambas,2019,140.6572553539403,83752.24335108807
Kepulauan Riau,Kepulauan Anambas,2020,124.06549269623557,75738.7103107738
Kepulauan Riau,Kepulauan Anambas,2021,79.89029738654787,52233.46839468013
Kepulauan Riau,Kepulauan Anambas,2022,83.19307763536105,55460.21673924903
Kepulauan Riau,Kepulauan Anambas,2023,128.82402046914646,84415.53675425355
Kepulauan Riau,Kepulauan Anambas,2024,78.5853974652566,51031.74880029718
Kepulauan Riau,Kepulauan Anambas,2025,127.5918391147294,83178.27749936598
Kepulauan Riau,Lingga,2001,345.41639579307525,216204.03228986583
Kepulauan Riau,Lingga,2002,618.5195722847757,393185.8255984914
Kepulauan Riau,Lingga,2003,479.2006545697541,309980.72253359813
Kepulauan Riau,Lingga,2004,641.4464897163501,413171.7168633472
Kepulauan Riau,Lingga,2005,917.3919886754771,555914.9514978621
Kepulauan Riau,Lingga,2006,1516.6911058078713,1015389.902121283
Kepulauan Riau,Lingga,2007,755.5288559466858,475962.3457181911
Kepulauan Riau,Lingga,2008,1535.5184507264853,956168.465130164
Kepulauan Riau,Lingga,2009,1653.2169673802755,1018021.4661859074
Kepulauan Riau,Lingga,2010,1078.7176307535333,660241.6711541178
Kepulauan Riau,Lingga,2011,2754.4573538567265,1768408.8401829756
Kepulauan Riau,Lingga,2012,3144.0332332619214,2025819.5615015184
Kepulauan Riau,Lingga,2013,1930.100231281025,1295164.1499489308
Kepulauan Riau,Lingga,2014,3669.880855592008,2102775.2390617286
Kepulauan Riau,Lingga,2015,1030.8628689621853,599391.3232872447
Kepulauan Riau,Lingga,2016,3114.3423356763133,1508295.8036641849
Kepulauan Riau,Lingga,2017,1656.6867888979975,908749.7232627667
Kepulauan Riau,Lingga,2018,1439.970926546522,809656.1023133633
Kepulauan Riau,Lingga,2019,1894.7989632138151,981689.7924627197
Kepulauan Riau,Lingga,2020,1780.31889032903,995450.5621538744
Kepulauan Riau,Lingga,2021,857.9213091225057,513499.4593985538
Kepulauan Riau,Lingga,2022,856.7668346125707,502535.811545238
Kepulauan Riau,Lingga,2023,614.2035755555592,367370.28018502885
Kepulauan Riau,Lingga,2024,459.50189871941114,273305.57830883923
Kepulauan Riau,Lingga,2025,1848.1061746229568,1164146.1542977667
Kepulauan Riau,Natuna,2001,464.62271094334454,249601.45978129588
Kepulauan Riau,Natuna,2002,1074.7705732458824,527756.5302917261
Kepulauan Riau,Natuna,2003,17.52310638545519,11414.727877745932
Kepulauan Riau,Natuna,2004,2079.4199515406426,1078495.4987055315
Kepulauan Riau,Natuna,2005,894.9397580649138,438036.06492806587
Kepulauan Riau,Natuna,2006,1702.709582942011,944022.2670126982
Kepulauan Riau,Natuna,2007,29.58672787846937,15424.916820357954
Kepulauan Riau,Natuna,2008,4917.633899601701,2658087.9486676366
Kepulauan Riau,Natuna,2009,1051.6229546912768,585315.8154198976
Kepulauan Riau,Natuna,2010,204.40853261854693,87934.20810336826
Kepulauan Riau,Natuna,2011,1205.04566740246,651930.7352754581
Kepulauan Riau,Natuna,2012,1172.50852865484,674941.5611054596
Kepulauan Riau,Natuna,2013,17.828286928700084,9840.642941557555
Kepulauan Riau,Natuna,2014,1461.1518849244776,854396.7997240996
Kepulauan Riau,Natuna,2015,336.62113080865396,215298.93572191984
Kepulauan Riau,Natuna,2016,4633.388596345692,2375698.921724762
Kepulauan Riau,Natuna,2017,1387.700004060856,722582.4698358278
Kepulauan Riau,Natuna,2018,953.9491736808969,525247.6992763742
Kepulauan Riau,Natuna,2019,2114.061476979177,1170892.5228251328
Kepulauan Riau,Natuna,2020,2777.0328141121454,1677720.5101924136
Kepulauan Riau,Natuna,2021,943.292474861062,503823.942719389
Kepulauan Riau,Natuna,2022,395.6837012783672,214576.6145344276
Kepulauan Riau,Natuna,2023,614.1002266895733,346217.7285619164
Kepulauan Riau,Natuna,2024,759.0907242202009,385597.72805424256
Kepulauan Riau,Natuna,2025,459.47011185840176,242172.97056064385
Kepulauan Riau,Tanjungpinang,2001,35.38444191783504,19777.805496028785
Kepulauan Riau,Tanjungpinang,2002,68.38386714179785,35594.55772793744
Kepulauan Riau,Tanjungpinang,2003,43.99942778079132,19843.54582589011
Kepulauan Riau,Tanjungpinang,2004,69.76858527850759,32717.33984344348
Kepulauan Riau,Tanjungpinang,2005,129.7678298603327,58834.713305190366
Kepulauan Riau,Tanjungpinang,2006,71.99918609695796,37621.46879374368
Kepulauan Riau,Tanjungpinang,2007,96.53826693707849,46156.72036354252
Kepulauan Riau,Tanjungpinang,2008,351.61298406930626,171495.1619048396
Kepulauan Riau,Tanjungpinang,2009,108.69110710951222,51150.89723850642
Kepulauan Riau,Tanjungpinang,2010,226.84349861684092,104157.85283500844
Kepulauan Riau,Tanjungpinang,2011,166.30560013572645,74468.71277587158
Kepulauan Riau,Tanjungpinang,2012,233.1509090768864,105805.02841972516
Kepulauan Riau,Tanjungpinang,2013,44.99947088493355,19315.435432726517
Kepulauan Riau,Tanjungpinang,2014,137.22940046716863,63583.79264721111
Kepulauan Riau,Tanjungpinang,2015,44.922467981647614,18731.8583801052
Kepulauan Riau,Tanjungpinang,2016,82.53788474355743,37893.266265786
Kepulauan Riau,Tanjungpinang,2017,150.9210413631941,68058.66443469044
Kepulauan Riau,Tanjungpinang,2018,62.69134869972368,27776.99014951128
Kepulauan Riau,Tanjungpinang,2019,102.69066611485412,47999.95901492283
Kepulauan Riau,Tanjungpinang,2020,69.5369757562081,33213.9203711903
Kepulauan Riau,Tanjungpinang,2021,51.46066987905929,28215.95781001886
Kepulauan Riau,Tanjungpinang,2022,39.23015009031047,20633.79267470743
Kepulauan Riau,Tanjungpinang,2023,53.537970360535006,25900.45347037375
Kepulauan Riau,Tanjungpinang,2024,30.537913672487615,15694.54684780232
Kepulauan Riau,Tanjungpinang,2025,51.9222049936334,26834.570049677808
Lampung,Bandar Lampung,2001,32.01905465401395,20589.621428786508
Lampung,Bandar Lampung,2002,11.336596927185871,6899.0105794254805
Lampung,Bandar Lampung,2003,2.834117935090061,1466.8590214028975
Lampung,Bandar Lampung,2004,10.494121314913738,6040.032546742291
Lampung,Bandar Lampung,2005,20.911194174864928,11203.735438498035
Lampung,Bandar Lampung,2006,11.030184319203284,5303.40661570928
Lampung,Bandar Lampung,2007,49.71221375961123,28598.250303295958
Lampung,Bandar Lampung,2008,5.515048686135253,3202.155468421809
Lampung,Bandar Lampung,2009,27.651830995021967,14489.123733163648
Lampung,Bandar Lampung,2010,67.78872859951336,40822.69556861272
Lampung,Bandar Lampung,2011,5.74486013892063,3195.4483852116896
Lampung,Bandar Lampung,2012,66.25733078265816,37463.64294951137
Lampung,Bandar Lampung,2013,3.676623076944445,2468.267434728293
Lampung,Bandar Lampung,2014,6.28064217836887,3805.9699327600256
Lampung,Bandar Lampung,2015,8.578659081185437,4818.161449024569
Lampung,Bandar Lampung,2016,14.553143794288191,8148.445137685434
Lampung,Bandar Lampung,2017,24.20415982696072,13389.7629767268
Lampung,Bandar Lampung,2018,17.38730659653699,9147.403109497613
Lampung,Bandar Lampung,2019,8.27228723821289,4264.031367847392
Lampung,Bandar Lampung,2020,10.876701229114303,6515.788661796728
Lampung,Bandar Lampung,2021,9.038295895097658,4964.900390441525
Lampung,Bandar Lampung,2022,13.940581323240831,8544.25895442584
Lampung,Bandar Lampung,2023,14.093816870184192,8328.274080614676
Lampung,Bandar Lampung,2024,11.106437110405,6774.63065595477
Lampung,Bandar Lampung,2025,15.701885685081374,10332.572826453768
Lampung,Lampung Barat,2001,1593.465534855677,1117975.4950335575
Lampung,Lampung Barat,2002,1940.8301229994972,1415277.050706148
Lampung,Lampung Barat,2003,897.7710282726836,686187.8864751556
Lampung,Lampung Barat,2004,2410.671064995481,1755095.7393858351
Lampung,Lampung Barat,2005,1221.7736408770884,916964.0122726237
Lampung,Lampung Barat,2006,2591.8202566467985,1806851.5808630583
Lampung,Lampung Barat,2007,1150.5325825033667,793841.418004668
Lampung,Lampung Barat,2008,2271.5113594353106,1695869.0479280592
Lampung,Lampung Barat,2009,2348.9897075118206,1671003.1386045448
Lampung,Lampung Barat,2010,1229.2160176071227,884781.3103879482
Lampung,Lampung Barat,2011,2035.6688235671384,1359352.3723002817
Lampung,Lampung Barat,2012,2817.745947266342,1989310.9051043484
Lampung,Lampung Barat,2013,791.8699853116353,541113.9207913991
Lampung,Lampung Barat,2014,2163.6714050457786,1471512.6397145195
Lampung,Lampung Barat,2015,3033.029827545967,2200123.672094291
Lampung,Lampung Barat,2016,1724.2092712851359,1215274.105873054
Lampung,Lampung Barat,2017,2778.1227336205934,1858458.4725722645
Lampung,Lampung Barat,2018,1695.2556350974737,1172993.588557814
Lampung,Lampung Barat,2019,3388.9417427014646,2356199.5898771216
Lampung,Lampung Barat,2020,1151.3248742133767,792364.4667536425
Lampung,Lampung Barat,2021,918.4223460406744,653809.9868634719
Lampung,Lampung Barat,2022,846.4067596198133,606691.5540046307
Lampung,Lampung Barat,2023,3544.5367863593633,2282620.3510938166
Lampung,Lampung Barat,2024,1415.4210194862324,1040922.7317871116
Lampung,Lampung Barat,2025,1620.3740073646882,1104288.0660908425
Lampung,Lampung Selatan,2001,498.9479704371234,262449.7354964372
Lampung,Lampung Selatan,2002,1003.6290131014548,531017.4484071705
Lampung,Lampung Selatan,2003,100.56170091245258,53628.99706259168
Lampung,Lampung Selatan,2004,796.0601806445791,421143.1088731096
Lampung,Lampung Selatan,2005,624.0873368607614,316183.6673013045
Lampung,Lampung Selatan,2006,878.4753212177343,445505.1977980586
Lampung,Lampung Selatan,2007,1425.6827505900867,800841.135476928
Lampung,Lampung Selatan,2008,217.46196884894795,118519.94221601768
Lampung,Lampung Selatan,2009,1631.332729241856,888110.8686129604
Lampung,Lampung Selatan,2010,2343.6283697266517,1321494.187212394
Lampung,Lampung Selatan,2011,914.3868705109967,524740.3360818202
Lampung,Lampung Selatan,2012,3054.932710201231,1765538.5597183343
Lampung,Lampung Selatan,2013,196.81039873763456,110580.79079678196
Lampung,Lampung Selatan,2014,576.2058663700286,326125.0839307924
Lampung,Lampung Selatan,2015,418.4150689972934,239629.65599247595
Lampung,Lampung Selatan,2016,391.7902295034437,222253.281421632
Lampung,Lampung Selatan,2017,865.7365250297571,498490.44746990415
Lampung,Lampung Selatan,2018,464.1807171318848,264134.8149400785
Lampung,Lampung Selatan,2019,674.8782304273412,391387.3853569888
Lampung,Lampung Selatan,2020,496.0600334755952,300763.06137650093
Lampung,Lampung Selatan,2021,251.87577052615495,175651.04216048532
Lampung,Lampung Selatan,2022,800.2577930011971,424373.14692589594
Lampung,Lampung Selatan,2023,1437.7920494021948,985324.1494877776
Lampung,Lampung Selatan,2024,589.9747583218904,436093.71950866777
Lampung,Lampung Selatan,2025,738.1391082700756,532338.2774189045
Lampung,Lampung Tengah,2001,1588.1301221993344,722996.0658914808
Lampung,Lampung Tengah,2002,1013.606069048504,380874.40690671746
Lampung,Lampung Tengah,2003,535.9785634222029,346318.12914207694
Lampung,Lampung Tengah,2004,648.3150129992767,142574.7687152803
Lampung,Lampung Tengah,2005,901.8122869840362,270059.22088912874
Lampung,Lampung Tengah,2006,422.323870616709,214374.99001730751
Lampung,Lampung Tengah,2007,1452.7548028946517,667905.6228410264
Lampung,Lampung Tengah,2008,294.1285194982648,124495.16822585458
Lampung,Lampung Tengah,2009,1669.8496315710645,444594.7751941444
Lampung,Lampung Tengah,2010,979.1666590130536,222998.3417162829
Lampung,Lampung Tengah,2011,1197.883162300282,353679.8097427087
Lampung,Lampung Tengah,2012,2031.763811913046,836849.729187716
Lampung,Lampung Tengah,2013,1464.6751102938986,745207.4675851141
Lampung,Lampung Tengah,2014,1436.8258094217015,714825.8069898306
Lampung,Lampung Tengah,2015,3299.593226767219,1712077.0515719072
Lampung,Lampung Tengah,2016,590.8161588714656,313683.37527096533
Lampung,Lampung Tengah,2017,406.6677857917913,200953.82798534105
Lampung,Lampung Tengah,2018,393.4002418837976,197719.3289139756
Lampung,Lampung Tengah,2019,545.405817586745,271399.10268753674
Lampung,Lampung Tengah,2020,468.8176967904437,257308.90290532776
Lampung,Lampung Tengah,2021,356.62857157704184,282411.7728119315
Lampung,Lampung Tengah,2022,193.13972600453425,166758.3796737586
Lampung,Lampung Tengah,2023,696.0414575922047,504660.9328055896
Lampung,Lampung Tengah,2024,961.0410420047181,498941.6040639016
Lampung,Lampung Tengah,2025,475.35611171853833,368206.4378135882
Lampung,Lampung Timur,2001,152.3379203104544,75445.77593437672
Lampung,Lampung Timur,2002,318.1745775256882,150323.18933838673
Lampung,Lampung Timur,2003,304.5336139442614,167809.53929051265
Lampung,Lampung Timur,2004,503.6149652266173,237168.48632257088
Lampung,Lampung Timur,2005,470.854003462265,258355.99117100117
Lampung,Lampung Timur,2006,252.87155330244065,123149.20011634908
Lampung,Lampung Timur,2007,734.0585522688965,366052.540646444
Lampung,Lampung Timur,2008,142.06893187464897,66439.83555977287
Lampung,Lampung Timur,2009,671.3945437254445,328969.584071157
Lampung,Lampung Timur,2010,714.4108995891875,347601.3371059461
Lampung,Lampung Timur,2011,266.84671324289343,124901.078517635
Lampung,Lampung Timur,2012,1848.6691062432085,973670.6554525935
Lampung,Lampung Timur,2013,81.83422120424073,47584.190724934255
Lampung,Lampung Timur,2014,228.69650254191373,121113.48000998738
Lampung,Lampung Timur,2015,446.1893348267498,309112.4497551477
Lampung,Lampung Timur,2016,2305.713004246096,2020745.6865464095
Lampung,Lampung Timur,2017,864.877274751884,523375.3384237402
Lampung,Lampung Timur,2018,221.674521570577,122897.7682937248
Lampung,Lampung Timur,2019,373.4293944264237,193843.6641388781
Lampung,Lampung Timur,2020,864.5164715151886,455900.8033844445
Lampung,Lampung Timur,2021,100.97819385344076,83311.57934842401
Lampung,Lampung Timur,2022,269.5233207969804,210636.11241578328
Lampung,Lampung Timur,2023,561.6475877347144,407347.34706529067
Lampung,Lampung Timur,2024,387.41667777973385,309413.1609077486
Lampung,Lampung Timur,2025,562.9383121057018,428069.99570093275
Lampung,Lampung Utara,2001,1197.2319389869972,701816.245268896
Lampung,Lampung Utara,2002,634.5861684405917,373347.5541351317
Lampung,Lampung Utara,2003,556.2203024602467,360268.86437383265
Lampung,Lampung Utara,2004,373.8740860176376,223644.05491132132
Lampung,Lampung Utara,2005,648.9205007497808,354584.73143420374
Lampung,Lampung Utara,2006,876.093506894885,488328.8503301188
Lampung,Lampung Utara,2007,797.3400169496184,446844.1013964151
Lampung,Lampung Utara,2008,920.3939354835837,500048.2024150193
Lampung,Lampung Utara,2009,1569.9240826953348,865055.0658678869
Lampung,Lampung Utara,2010,516.4994970298084,299324.31123745674
Lampung,Lampung Utara,2011,1781.0700702626284,996105.6334785587
Lampung,Lampung Utara,2012,1731.9282679332557,1069371.0287287247
Lampung,Lampung Utara,2013,397.05213895441426,220328.80913011887
Lampung,Lampung Utara,2014,835.0565385574971,473205.4349027077
Lampung,Lampung Utara,2015,1492.463928630388,828771.2719093204
Lampung,Lampung Utara,2016,2640.218682969737,1465449.7103634048
Lampung,Lampung Utara,2017,1207.725465216559,718092.161601505
Lampung,Lampung Utara,2018,1459.19484563682,867429.1463090862
Lampung,Lampung Utara,2019,1561.3298436984287,931439.6123554906
Lampung,Lampung Utara,2020,1068.4369845924327,667904.5373104257
Lampung,Lampung Utara,2021,1247.3676748720115,811766.7454196683
Lampung,Lampung Utara,2022,637.5678903007022,428487.1109885545
Lampung,Lampung Utara,2023,1747.6347727139623,1200467.5839904835
Lampung,Lampung Utara,2024,1311.4703626995872,903357.5403169385
Lampung,Lampung Utara,2025,1119.601766554398,775396.7822094456
Lampung,Mesuji,2001,357.7321266468854,132992.39271491012
Lampung,Mesuji,2002,741.1745809518304,507301.95793428447
Lampung,Mesuji,2003,434.0800289309471,198337.58248722216
Lampung,Mesuji,2004,310.60464059361584,106761.82563335676
Lampung,Mesuji,2005,849.3859691842606,368109.8159691676
Lampung,Mesuji,2006,1524.643003847097,579225.0564447388
Lampung,Mesuji,2007,2713.380565007677,1083906.3433509844
Lampung,Mesuji,2008,980.6636509311976,364964.6831655989
Lampung,Mesuji,2009,2058.167758114748,790767.8479350468
Lampung,Mesuji,2010,1446.565509462707,574627.9629614045
Lampung,Mesuji,2011,757.4885209693585,277054.59963597223
Lampung,Mesuji,2012,6815.342254691944,3493722.848192811
Lampung,Mesuji,2013,468.29403681863965,197977.66087191808
Lampung,Mesuji,2014,1285.963215385989,538591.5092415696
Lampung,Mesuji,2015,894.3760920552488,483484.79855603486
Lampung,Mesuji,2016,725.9652515115044,348569.8113039069
Lampung,Mesuji,2017,375.3134714681648,187663.67439851476
Lampung,Mesuji,2018,1178.0519861529388,426710.9136005321
Lampung,Mesuji,2019,1471.4286429775864,303578.8897549677
Lampung,Mesuji,2020,1438.933529430472,237157.85889296237
Lampung,Mesuji,2021,1218.4699666437336,499247.3038157303
